"Genotype","BV","Std_Error(BV)","Derregressed_BV"
1087120,0.6447,0.689839368271338,1.01311246413611
1085618,0.2818,0.702977942254027,0.569228395233311
1091040,1.015,0.701486904032839,1.71533018618252
1091686,0.3438,0.670311915255309,0.814594303967073
1082624,0.1508,0.70230066039031,0.417986782284043
1088628,0.06877,0.703248639034451,0.169585272120541
1088644,-0.3408,0.702436178467358,-0.734200178982064
1084648,-0.3826,0.7324003899712,-0.834095706860845
1083276,-0.39,0.669598382113156,-0.730057328383197
1084112,0.6166,0.687621962412823,0.90373718139559
1094004,0.7635,0.700264186976381,1.30517862868281
1084022,0.4552,0.702436178467358,0.522071415358976
1085330,1.555,0.700128175264904,2.08032010757742
1088676,-0.7604,0.688315750177785,-1.75255873026101
1088606,-0.5197,0.649159186305347,-1.40379451562921
1080862,0.1658,0.706890966952717,1.12500689317686
1090712,0.6887,0.699856059285495,0.483558321223355
1090718,1.144,0.700128175264904,1.46627461614732
1089706,1.849,0.705948819365279,2.56710689573632
1093734,0.6339,0.703924841072853,0.761608451448555
1087716,NA,NA,NA
1088416,0.2542,0.68956262446915,0.0864335047654632
1088384,-0.352,0.675285050744077,-1.31890516151162
1088608,-0.4091,0.549342232122335,-1.97437954083849
294054,0.2544,0.685396658403432,0.193475128204354
1082458,0.9966,0.699583819897478,1.29854298309543
1093220,-0.03775,0.702707122064996,0.382529505100418
1085674,-0.728,0.702977942254027,-1.63320486553384
1092304,0.8078,0.756748661402261,1.14888875651986
1093272,0.2448,0.702436178467358,1.00314751299292
1080958,-0.7178,0.660975822711195,-0.574306650435151
1088278,0.2123,0.707025436056601,0.0913629368074832
1090816,-0.9574,0.671594331225617,-1.56672185905222
1081278,-0.5014,0.678814151265015,-0.70501900328607
1088664,0.04292,0.750708442537096,0.093197757202146
1095268,-0.7728,0.690530687864152,-1.2904951452704
1093708,1.025,0.704059988924078,1.61442338412902
1083844,0.8927,0.703924841072853,1.76310164894277
1089612,1.415,0.705409770567973,1.61868326850944
1087932,-0.2016,0.705140061056408,-0.678054238549102
