"Genotype","BV","Std_Error(BV)","Derregressed_BV"
1087120,6.704,0.533802081236086,8.68328103244202
1085618,1.965,0.529624077450975,3.11925066900214
1091040,2.021,0.494082570654456,-12.0165631141172
1091686,-5.106,0.539804071583477,-3.94877108041338
1082624,-0.3981,0.531483269001778,0.575344362904052
1088628,NA,NA,NA
1088644,-0.09038,0.530089220485622,-5.7736764439497
1084648,1.56,0.534033646074816,-3.98484742071902
1083276,2.269,0.539113518830642,15.7970610496304
1084112,NA,NA,NA
1094004,-4.253,0.539113518830642,-9.52111499276557
1084022,6.373,0.534959330184826,3.17391990490672
1085330,NA,NA,NA
1088676,-1.014,0.538422448357388,-10.370282744707
1088606,NA,NA,NA
1080862,-1.034,0.509405254287013,-0.510103946141948
1090712,-8.139,0.531251071393646,-9.13740397146811
1090718,-8.141,0.531251071393646,-9.14708400201787
1089706,3.127,0.534033646074816,6.00615071508318
1093734,0.3996,0.542102175001007,3.27756817375333
1087716,-3.472,0.531715409085418,-9.94068836488827
1088416,0.7265,0.541643014513429,14.4495342282787
1088384,1.25,0.544852305869224,14.4591549490232
1088608,-1.063,0.538422448357388,-10.6406530269333
294054,-4.2,0.539113518830642,-9.24739555038092
1082458,1.123,0.531483269001778,-10.3042033741447
1093220,-3.264,0.539573944857023,-9.84275987108644
1085674,NA,NA,NA
1092304,1.051,0.539573944857023,-0.32102843147272
1093272,-3.3,0.531251071393646,-10.6558549341464
1080958,0.6768,0.496492271584627,6.73213245493035
1088278,-2.759,0.508216654490649,-9.01872889330087
1090816,7.757,0.527994264808242,11.3709015375882
1081278,6.179,0.506550198747116,7.85389480666892
1088664,1.506,0.538422448357388,3.53447462693069
1095268,1.734,0.461486519135522,-9.45693570355361
1093708,-2.072,0.542102175001007,-9.88091003875978
1083844,-1.17,0.539804071583477,-8.17760272668264
1089612,3.715,0.542331668958059,8.95855624347035
1087932,-2.232,0.531483269001778,-10.268909756411
1088686,4.164,0.538422448357388,18.2006829974914
1084228,NA,NA,NA
1091092,4.272,0.524258394261357,5.42321722548851
1083348,-2.568,0.53078650360391,-9.86960498450582
1091656,-0.9408,0.539804071583477,18.0686137190763
1090758,-8.232,0.522384936636773,-9.7020449790176
1091204,2.722,0.532411484189394,7.35966873799845
1085738,0.0775,0.537961447086097,-6.92632332828648
1087834,-0.242,0.531483269001778,1.1234714400957
1086654,4.416,0.529391419646915,27.4681662990945
1087612,-3.615,0.540034140785439,-10.15612255835
1085408,1.88,0.541872623519463,0.0230155689216517
1081892,NA,NA,NA
1092058,-2.614,0.544394525969431,-10.4955113222872
1087808,0.4871,0.531483269001778,5.29743381716759
1084654,0.2785,0.534265153389055,-11.2011366914791
1091310,NA,NA,NA
1089606,5.164,0.542331668958059,16.8557553411437
1092224,2.583,0.523556279085821,6.91669526068515
1089374,-1.299,0.534265153389055,1.53193954098296
1085648,NA,NA,NA
1082694,-2.267,0.522853646189865,-9.67891352802308
1090922,3.781,0.551691392610404,-8.21676661319864
1091020,6.599,0.494082570654456,24.4938413263442
1093256,NA,NA,NA
1086314,-0.3215,0.537500215716842,-0.79355513583614
1091720,-6.071,0.531483269001778,-9.32263556318023
1082310,1.722,0.542102175001007,12.0317383697283
1092896,3.21,0.529856677730544,16.436518203006
1091336,NA,NA,NA
1093408,-0.08432,0.466453183692957,-7.55525257312217
1086440,-0.8112,0.476317483418565,-7.85222119896976
1088826,1.337,0.551691392610404,6.05375850058809
1091162,7.368,0.512252026300197,25.8057460409735
1089356,-3.507,0.534265153389055,-10.0369208206649
1082004,-4.809,0.54279048429869,-9.608745446012
1085036,-1.565,0.528693101087788,0.325024490603997
1085876,-1.049,0.51909752702213,-11.0497282358257
1092076,-2.569,0.544394525969431,-10.2489896827503
