"Genotype","BV","Std_Error(BV)","Derregressed_BV"
1087120,1.238,0.721048569384338,1.72546794221539
1085618,0.0527,0.734441827186907,0.190118590473502
1091040,1.835,0.733151772379636,2.78151577297087
1091686,0.7835,0.701981119624338,1.92808711702648
1082624,-0.02664,0.73427000048625,0.325334525386966
1088628,0.0856,0.73427000048625,0.195026260283075
1088644,-0.4507,0.734012156238929,-0.867877338298773
1084648,-0.554,0.761625435019693,-1.08457570528656
1083276,-0.9469,0.70316292138734,-1.51484500478172
1084112,0.8162,0.70352608034232,1.1086774710517
1094004,0.5574,0.732548677053883,0.610037536574912
1084022,0.2203,0.719196687945873,-0.159879727836622
1085330,2.352,0.732548677053883,3.16692237049556
1088676,-1.005,0.720696302419439,-2.05998849611809
1088606,-0.8539,0.683878632110531,-2.00650572682594
1080862,0.2674,0.740080932765579,1.38398692754057
1090712,0.809,0.732376239068068,0.546960740345087
1090718,1.361,0.732462465007398,1.62364831485927
1089706,2.376,0.73649941302732,2.91596286111238
1093734,0.7136,0.735300127119527,0.673642593040014
1087716,NA,NA,NA
1088416,0.4295,0.721752436457602,0.279450760526319
1088384,-0.4095,0.70750615800332,-1.50850752142258
1088608,-0.7301,0.579652255155982,-2.91041333780782
294054,-0.01135,0.71795869657333,-0.555392325122658
1082458,1.377,0.732289999235894,1.54606388731512
1093220,-0.0931,0.73427000048625,0.450231110432966
1085674,-1.308,0.734355920783001,-2.48506953750287
1092304,1.193,0.783790933529686,1.53706148957591
1093272,0.2952,0.73427000048625,1.21587947419816
1080958,-1.129,0.696771657207955,-1.1347548865875
1088278,0.6285,0.737525205093117,0.726638145170416
1090816,-0.8266,0.684627956570968,-1.03476001717331
1081278,-0.9107,0.714228384470578,-1.54711802834413
1088664,-0.09385,0.777781618377455,-0.142670848244305
1095268,-0.8843,0.725695121527657,-1.38634507551789
1093708,1.694,0.735385880702144,2.59974238021207
1083844,1.303,0.735300127119527,2.3156776785781
1089612,2.119,0.736328253183198,2.40994919003539
1087932,-0.386,0.73598576678082,-0.9387193431565
1088686,0.5165,0.703889017011788,1.17342815883201
1084228,-1.032,0.683128418508047,-1.35581658272787
1091092,0.6323,0.732807229836273,0.404269371080428
1083348,-0.5026,0.718843253982037,-0.546828776609453
1091656,-0.8308,0.735214359644065,-1.4854601691158
1090758,0.9667,0.753831236671552,0.869727276753853
1091204,0.5986,0.735900110448114,0.227812118736325
1085738,-0.3478,0.71963816781167,-0.623717522298529
1087834,-0.3029,0.735814440222563,-0.776062097337555
1086654,1.342,0.741777804791642,1.90338882585113
1087612,0.9905,0.7216645016984,0.99583667387556
1085408,-1.377,0.72280656992616,-2.94756820327755
1081892,0.1431,0.717515896887308,0.604341294097157
1092058,NA,NA,NA
1087808,-0.4707,0.735728756104169,-1.10621644311411
1084654,0.3828,0.732634875207524,0.659573197730156
1091310,0.7266,0.722543224112421,0.455973018077389
1089606,2.112,0.721752436457602,2.42665037499295
1092224,-0.0697,0.713693482172007,-0.842686030402556
1089374,-0.0762,0.731858591682354,0.037655888710297
1085648,-1.91,0.719726422106294,-3.85430219608255
1082694,-0.245,0.73469946304156,-0.101639303157036
1090922,-1.32,0.745491362123938,-1.89936267110578
1091020,0.9861,0.732807229836273,1.10424931749426
1093256,0.2451,0.71963816781167,1.20965113854884
1086314,-2.136,0.735128578275759,-2.60790677487205
1091720,0.5232,0.72078438999993,1.24974167682639
1082310,1.472,0.722016157378142,3.20683814068493
1092896,-0.05798,0.734613598316187,0.0103284000458548
1091336,1.614,0.735900110448114,2.22855107355217
1093408,-0.4692,0.734441827186907,-0.570437921807375
1086440,NA,NA,NA
1088826,0.4348,0.78833973561917,0.499044359535298
1091162,NA,NA,NA
1089356,0.7961,0.732117477893011,1.74325258077762
1082004,0.8095,0.736328253183198,1.24462007798978
1085036,1.201,0.700888141762585,0.690915633588924
1085876,-0.4133,0.720255656124313,-0.95534468105545
1092076,1.117,0.737354378677262,1.54876485782897
1083102,0.5028,0.5806243444314,0.240209273299937
1084710,-0.39,0.718931633312263,-0.92691956717018
1090872,-0.4647,0.57943608249571,0.162351281861092
1087830,NA,NA,NA
1091732,-1.028,0.705338540834543,-2.06773339383136
1088216,0.5758,0.737439798831612,0.623656473212413
1087032,0.3924,0.735557346188845,0.012009991168947
1085034,NA,NA,NA
1082418,1.433,0.732462465007398,1.65594944610247
1091048,0.8096,0.732979528893643,0.755115461166348
1081634,1.471,0.733840190609826,1.88922773973592
1091706,0.3154,0.721928264297474,0.815445606113823
1082532,0.6721,0.71769305844025,0.106394696483649
1092354,0.8464,0.727264318312853,1.01751698877091
1086918,-0.4065,0.732031196382303,-0.0649741740848516
1088634,-0.6147,0.734098118214214,-1.19262581135795
1085462,0.6092,0.722982064337763,1.14803612649428
1085070,1.634,0.73469946304156,1.64781397610265
1084624,0.6564,0.732376239068068,1.20499329939735
294374,NA,NA,NA
1091596,1.549,0.732807229836273,1.62785618111023
1089212,-0.901,0.732117477893011,-1.57544907857945
1082510,0.9274,0.732548677053883,0.66220830888344
1085486,0.8287,0.73624265242187,1.53236066861218
1089708,2.755,0.736584972110115,3.66215553776642
1081274,-0.553,0.696771657207955,-0.850907965082818
1088690,0.3461,0.734012156238929,0.71160903598063
1088282,NA,NA,NA
