"Genotype","BV","Std_Error(BV)","Derregressed_BV"
1087120,3.967,0.389026367909007,4.00305355284359
1085618,-3.478,0.638799754139582,-6.67376990068442
1091040,-1.224,0.328383778179267,-1.22399999999999
1091686,-1.045,0.346233244550404,-1.05174971670502
1082624,2.215,0.256731670671211,2.21499999999998
1088628,NA,NA,NA
1088644,-3.497,0.357067307393818,-3.80313527447706
1084648,NA,NA,NA
1083276,3.995,0.357866229581478,4.01977038562463
1084112,NA,NA,NA
1094004,-1.368,0.378463869073119,-1.32395019056851
1084022,-2.119,0.297822086460914,-2.12522014409606
1085330,NA,NA,NA
1088676,-4.29,0.534563628800437,-6.87061613688173
1088606,NA,NA,NA
1080862,-2.587,0.255872152582466,-2.58053747349268
1090712,5.62,0.353866651766035,5.8101526688345
1090718,4.043,0.637900687291624,1.58812328438898
1089706,-3.386,0.361056951454985,-3.38599999999999
1093734,-0.558,0.399498345409053,-0.778180698506005
1087716,-1.208,0.490028621629508,-2.58970923552246
1088416,3.071,0.397179062129424,3.10438259814476
1088384,-0.2575,0.648024672962183,-1.90747952094589
1088608,-3.887,0.635798518628893,-4.52150634234376
294054,-1.368,0.378463869073119,-1.32395019056851
1082458,8.481,0.62428057888953,7.80757777899757
1093220,-1.381,0.398339262542917,-1.36041870038815
1085674,NA,NA,NA
1092304,-3.119,0.450130939298553,-4.03852145442481
1093272,1.22,0.647137154103572,5.40255270450669
1080958,-3.614,0.402583769487232,-7.59132589971929
1088278,NA,NA,NA
1090816,0.01808,0.619684665387696,-2.80894073981701
1081278,3.544,0.19581286048663,5.16803272860187
1088664,-3.497,0.357067307393818,-3.80313527447706
1095268,-1.34,0.235966150732304,-1.34
1093708,-0.558,0.399498345409053,-0.778180698506005
1083844,3.867,0.648615731341616,9.43166712652628
1089612,-3.386,0.361056951454985,-3.38599999999999
1087932,-1.269,0.639697703440183,-1.37103408278167
1088686,-3.497,0.357067307393818,-3.80313527447706
1084228,NA,NA,NA
