"Genotype","BV","Std_Error(BV)","Derregressed_BV"
1087120,0.2491,0.548838206024519,0.428199579780088
1085618,0.09223,0.545145219020221,0.158445202062693
1091040,0.06901,0.509951454280888,-0.451777153359387
1091686,-0.126,0.554959733395775,0.0805778722423103
1082624,-0.09962,0.548223753533259,-0.155706122911242
1088628,NA,NA,NA
1088644,0.02667,0.54576176219706,-0.130653199599609
1084648,0.04056,0.550065856595695,-0.194532171698154
1083276,0.1372,0.554959733395775,0.71914299429298
1084112,NA,NA,NA
1094004,-0.1545,0.55434946227567,-0.377768127317191
1084022,0.2605,0.550679054675609,0.236762903201273
1085330,NA,NA,NA
1088676,-0.03318,0.553738773018448,-0.416323911049395
1088606,NA,NA,NA
1080862,-0.03573,0.527712246399839,-0.0861201487511327
1090712,-0.3385,0.547608882904882,-0.358216417310794
1090718,-0.3384,0.547608882904882,-0.357770515252709
1089706,0.081,0.549452240378665,0.16758246794882
1093734,0.07007,0.556788037933399,0.282011861142258
1087716,-0.117,0.54699359413939,-0.400292281876052
1088416,0.1061,0.556788037933399,0.772102858541683
1088384,0.09796,0.559826849420462,0.74007978273884
1088608,-0.03413,0.553738773018448,-0.421056180655016
294054,-0.1538,0.55434946227567,-0.374463983534436
1082458,0.001125,0.547608882904882,-0.397485517752277
1093220,-0.08443,0.554959733395775,-0.39630658803538
1085674,NA,NA,NA
1092304,0.0123,0.555569586378765,0.0270642047464114
1093272,-0.08186,0.54699359413939,-0.408944308829704
1080958,0.04991,0.514422385388617,0.247140845145801
1088278,-0.1159,0.522671185335095,-0.377479484828239
1090816,0.3438,0.543910878255197,0.688073809259596
1081278,0.1988,0.524564719262741,0.136424097136776
1088664,0.155,0.553738773018448,0.521063977777697
1095268,0.008224,0.482695604542642,-0.371237156260388
1093708,-0.07071,0.556788037933399,-0.40022853649148
1083844,-0.01547,0.554959733395775,-0.18321164660604
1089612,0.152,0.557396636505043,0.510567589636413
1087932,-0.09596,0.54699359413939,-0.403196562212123
1088686,0.1556,0.553738773018448,0.524052779633879
1084228,NA,NA,NA
1091092,0.2091,0.540197820669354,0.435192936118115
1083348,-0.09376,0.546377887236783,-0.393271973688759
1091656,-0.03194,0.554959733395775,0.533138142779427
1090758,-0.3399,0.538956789710482,-0.366400356518148
1091204,0.1198,0.547608882904882,0.458893689837484
1085738,0.02225,0.553738773018448,-0.18175101019108
1087834,0.016,0.54699359413939,0.174485147851095
1086654,0.09951,0.54576176219706,0.812495027628754
1087612,-0.1223,0.554959733395775,-0.40418224146377
1085408,0.06962,0.556788037933399,0.0415461091132245
1081892,NA,NA,NA
1092058,-0.1115,0.559219923397281,-0.406177802281693
1087808,0.01679,0.54699359413939,0.178561322832785
1084654,-0.006359,0.550065856595695,-0.432484936919936
1091310,NA,NA,NA
1089606,0.1516,0.557396636505043,0.508596733321266
1092224,0.01776,0.540197820669354,0.0533647588292157
1089374,-0.02619,0.550065856595695,0.0548450776235075
1085648,NA,NA,NA
1082694,-0.1429,0.539577514258476,-0.377302489726359
1090922,0.1647,0.567077347003629,-0.157985601429911
1091020,0.2374,0.509951454280888,0.725301008064436
1093256,NA,NA,NA
1086314,0.0636,0.553127665624112,0.0447392726427497
1091720,-0.2179,0.54699359413939,-0.373448232159783
